# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.676571     -2.654621  1
      0.694376     -2.432321  1
      0.712180     -2.209421  1
      0.729985     -1.986621  1
      0.747789     -1.764521  1
      0.765594     -1.544021  1
      0.783398     -1.325921  1
      0.801203     -1.111021  1
      0.819007     -0.900221  1
      0.836812     -0.694421  1
      0.854616     -0.494621  1
      0.872421     -0.301721  1
      0.890225     -0.130821  1
      0.899127     -0.200921  1
      0.908029     -0.288821  1
      0.916931     -0.374921  1
      0.925833     -0.459421  1
      0.934736     -0.542221  1
      0.943638     -0.623321  1
      0.952540     -0.702621  1
      0.961442     -0.780221  1
      0.970344     -0.856121  1
      0.979246     -0.930221  1
      0.988148     -1.002621  1
      0.997050     -1.073221  1
      1.005952     -1.142021  1
      1.014854     -1.209121  1
      1.023756     -1.274421  1
      1.032658     -1.337921  1
      1.041560     -1.399621  1
      1.050462     -1.459621  1
      1.059364     -1.517721  1
      1.068266     -1.574121  1
      1.077168     -1.628621  1
      1.086070     -1.681321  1
      1.094973     -1.732221  1
      1.103875     -1.781321  1
      1.112777     -1.828621  1
      1.121679     -1.874021  1
      1.130581     -1.917621  1
      1.139483     -1.959421  1
      1.148385     -1.999321  1
      1.157287     -2.037421  1
      1.166189     -2.073721  1
      1.175091     -2.108121  1
      1.183993     -2.140721  1
      1.192895     -2.171421  1
      1.201797     -2.200321  1
      1.210699     -2.227321  1
      1.219601     -2.252421  1
      1.228503     -2.275721  1
      1.237405     -2.297221  1
      1.246308     -2.316821  1
      1.255210     -2.334521  1
      1.264112     -2.350321  1
      1.273014     -2.364321  1
      1.281916     -2.376521  1
      1.290818     -2.386721  1
      1.299720     -2.395121  1
      1.308622     -2.401721  1
      1.317524     -2.406321  1
      1.326426     -2.409121  1
      1.335328     -2.410121  1
      1.350747     -2.424921  1
      1.366167     -2.468721  1
      1.381586     -2.539021  1
      1.397005     -2.632521  1
      1.412424     -2.745421  1
      1.427844     -2.874121  1
      1.443263     -3.015121  1
      1.458682     -3.165421  1
      1.474101     -3.322521  1
      1.489521     -3.484321  1
      1.504940     -3.649221  1
      1.520359     -3.815721  1
      1.535779     -3.982821  1
      1.551198     -4.149521  1
      1.566617     -4.315121  1
      1.582036     -4.479021  1
      1.597456     -4.640721  1
      1.612875     -4.799621  1
      1.628294     -4.955521  1
      1.643713     -5.108121  1
      1.659133     -5.257021  1
      1.674552     -5.402121  1
      1.689971     -5.313021  1
      1.705391     -5.219121  1
      1.720810     -5.122921  1
      1.736229     -5.024521  1
      1.751648     -4.924221  1
      1.767068     -4.822421  1
      1.782487     -4.719321  1
      1.797906     -4.615421  1
      1.813325     -4.510921  1
      1.828745     -4.406521  1
      1.844164     -4.302421  1
      1.859583     -4.199221  1
      1.875002     -4.097521  1
      1.890422     -3.997821  1
      1.905841     -3.900621  1
      1.921260     -3.806721  1
      1.936680     -3.716721  1
      1.952099     -3.631221  1
      1.967518     -3.551121  1
      1.982937     -3.476921  1
      1.998357     -3.409521  1
      2.013776     -3.349421  1
      2.029195     -3.297321  1
      2.044614     -3.253821  1
      2.060034     -3.219421  1
      2.075453     -3.194521  1
      2.090872     -3.179421  1
      2.106291     -3.174421  1


      0.000000      7.948379  1
      0.017805      7.958379  1
      0.035609      7.980679  1
      0.053414      7.999679  1
      0.071218      8.016479  1
      0.089023      8.035479  1
      0.106827      8.058279  1
      0.124632      8.085579  1
      0.142436      8.117779  1
      0.160241      8.155379  1
      0.178045      8.198679  1
      0.195850      8.248079  1
      0.213654      8.303879  1
      0.231459      8.366179  1
      0.249263      8.435279  1
      0.267068      8.511379  1
      0.284872      8.594479  1
      0.302677      8.405679  1
      0.320481      8.134379  1
      0.338286      7.856779  1
      0.356090      7.574179  1
      0.373895      7.287579  1
      0.391699      6.997979  1
      0.409504      6.706179  1
      0.427308      6.413079  1
      0.445113      6.119479  1
      0.462917      5.825979  1
      0.480722      5.533279  1
      0.498526      5.241979  1
      0.516331      4.952479  1
      0.534135      4.665279  1
      0.551940      4.380879  1
      0.569744      4.099679  1
      0.587549      3.821979  1
      0.605353      3.548179  1
      0.623158      3.278479  1
      0.640962      3.013179  1
      0.658767      2.752579  1
      0.676571      2.496879  1
      0.694376      2.246279  1
      0.712180      2.000979  1
      0.729985      1.761179  1
      0.747789      1.527079  1
      0.765594      1.298779  1
      0.783398      1.076479  1
      0.801203      0.860179  1
      0.819007      0.650079  1
      0.836812      0.446379  1
      0.854616      0.249079  1
      0.872421      0.058379  1
      0.890225     -0.111321  1
      0.899127     -0.041821  1
      0.908029      0.044979  1
      0.916931      0.129479  1
      0.925833      0.211479  1
      0.934736      0.291079  1
      0.943638      0.368079  1
      0.952540      0.442479  1
      0.961442      0.514179  1
      0.970344      0.583179  1
      0.979246      0.649479  1
      0.988148      0.712979  1
      0.997050      0.773679  1
      1.005952      0.831579  1
      1.014854      0.886779  1
      1.023756      0.939279  1
      1.032658      0.988979  1
      1.041560      1.036079  1
      1.050462      1.080479  1
      1.059364      1.122379  1
      1.068266      1.161779  1
      1.077168      1.198779  1
      1.086070      1.233379  1
      1.094973      1.265679  1
      1.103875      1.295879  1
      1.112777      1.323879  1
      1.121679      1.349879  1
      1.130581      1.373979  1
      1.139483      1.396279  1
      1.148385      1.416879  1
      1.157287      1.435779  1
      1.166189      1.453079  1
      1.175091      1.468979  1
      1.183993      1.483479  1
      1.192895      1.496679  1
      1.201797      1.508579  1
      1.210699      1.519479  1
      1.219601      1.529179  1
      1.228503      1.537979  1
      1.237405      1.545779  1
      1.246308      1.552679  1
      1.255210      1.558779  1
      1.264112      1.564179  1
      1.273014      1.568779  1
      1.281916      1.572679  1
      1.290818      1.575879  1
